substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,effective_reagents,effective_reagents_covalent,ligand,effective_ligand,PRODUCT,isolated_yield,couplingpartner_class,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,2_steps,scheme_table,review,Mechanism,reaction_condition,
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,1,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table3,article,Ullmann,,
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,95,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=CC=C1,BrC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,58,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=CC=C1,ClC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,33,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=CC=C1,IC1=CC=C([N+]#[C-])C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,[C-]#[N+]C1=CC=C(SC2=CC=CC=C2)C=C1,97,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=CC=C1,BrC1=CC=C([N+]#[C-])C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,[C-]#[N+]C1=CC=C(SC2=CC=CC=C2)C=C1,60,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,61,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(OC)C=C1,IC1=CC=CC=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,COC(C=C1)=CC=C1SC2=CC=CC=C2,70,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(OC)C=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CC(C1=CC=C(SC2=CC=C(OC)C=C2)C=C1)=O,86,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(OC)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,[N2O]C1=CC=C(SC2=CC=C(OC)C=C2)C=C1,70,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(OC)C=C1,IC1=CC=C([N+]#[C-])C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,[C-]#[N+]C1=CC=C(SC2=CC=C(OC)C=C2)C=C1,86,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(C)C=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CC(C=C1)=CC=C1SC2=CC=C(C(C)=O)C=C2,53,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(C)C=C1,IC1=CC=C([N+]#[C-])C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CC(C=C1)=CC=C1SC2=CC=C([N+]#[C-])C=C2,65,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(C)C=C1,BrC1=CC=C([N+]#[C-])C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CC(C=C1)=CC=C1SC2=CC=C([N+]#[C-])C=C2,47,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SC1=CC=C(C)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CC(C=C1)=CC=C1SC2=CC=C([N+]([O-])=O)C=C2,82,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
FC1=CC=C(S)C=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,FC(C=C1)=CC=C1SC2=CC=C([N+]([O-])=O)C=C2,85,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SCC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CC(C1=CC=C(SCC2=CC=CC=C2)C=C1)=O,90,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
SCC1=CC=CC=C1,IC1=CC=C([N+]#[C-])C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,[C-]#[N+]C1=CC=C(SCC2=CC=CC=C2)C=C1,70,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
CCCCS,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CCCCSC1=CC=C(C(C)=O)C=C1,59,,doi.org/10.1039/C5RA03869C,Optimization,2.2,2,0.08,0.16,2,,table4,article,Ullmann,N2,
C1(NC2=CC=CC=C2)=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,6,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+],,, ,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,78,Aryl iodide,doi.org/10.1021/ol0170105,optimization,,,0.1,,,,table 1,article,ullmann coupling,,
C1(NC2=CC=CC=C2)=CC=CC=C1,BrC1=CC=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+],,, ,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,73,Aryl bromide,doi.org/10.1021/ol0170105,optimization,,,0.1,,,,table 1,article,ullmann coupling,,
C1(NC2=CC=CC=C2)=CC=CC=C1,ClC1=CC=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+],,, ,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,49,Aryl Chloride,doi.org/10.1021/ol0170105,optimization,,,0.1,,,,table 1,article,ullmann coupling,,
C1(NC2=CC=CC=C2)=CC=CC=C1,CC1=C(I)C=CC=C1,CC1=CC=CC=C1,6,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+],,, ,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,88, Aryl iodide,doi.org/10.1021/ol0170105,optimization,,,0.1,,,,table 1,article,ullmann coupling,,
C1(NC2=CC=CC=C2)=CC=CC=C1,IC1=CC=C(C)C=C1,CC1=CC=CC=C1,6,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+],,, ,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,70,Aryl iodide,doi.org/10.1021/ol0170105,optimization,,,0.1,,,,table 1,article,ullmann coupling,,
C1(NC2=CC=CC=C2)=CC=CC=C1,BrC1=CC=CC=C1C,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+],,, ,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,50,Aryl bromide,doi.org/10.1021/ol0170105,optimization,,,0.1,,,,table 1,article,ullmann coupling,,
OC1=CC=C(C)C=C1,BrC1=CC=C(C)C=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+],,, ,,CC1=CC=C(OC2=CC=C(C)C=C2)C=C1,99,Aryl bromide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 2,article,ullmann coupling,,
OC1=CC=C(C)C=C1,BrC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+],,, ,,O=C(C)C1=CC=C(OC2=CC=C(C)C=C2)C=C1,99,Aryl bromide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 2,article,ullmann coupling,,
CC1=CC=CC=C1O,BrC1=CC=C(C)C=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+],,, ,,CC1=CC=C(OC2=C(C)C=CC=C2)C=C1,83,Aryl bromide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 2,article,ullmann coupling,,
OC1=CC=CC=C1,BrC1=CC=C([N+]([O-])=O)C=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+],,, ,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],95,Aryl bromide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 2,article,ullmann coupling,,
OC1=CC=CC=C1,BrC1=CC=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+],,, ,,C1(OC2=CC=CC=C2)=CC=CC=C1,51,Aryl bromide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 2,article,ullmann coupling,,
CC1=CC=CC=C1O,BrC1=C(C)C=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+],,, ,,CC1=C(OC2=CC=CC=C2C)C=CC=C1,36,Aryl bromide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 2,article,ullmann coupling,,
OC1=CC=C(C)C=C1,BrC1=C(C)C=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+],,, ,,CC1=CC=CC=C1OC2=CC=C(C)C=C2,31,Aryl bromide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 2,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,80,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,74,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,CC1=C(I)C=CC=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,CC1=CC=CC=C1C#CC2=CC=CC=C2,71,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,97,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1OC,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,COC1=CC=CC=C1C#CC2=CC=CC=C2,70,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=CC=C(C(OC)=O)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,O=C(OC)C(C=C1)=CC=C1C#CC2=CC=CC=C2,89,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=C(C(OC)=O)C=CC=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,O=C(OC)C1=CC=CC=C1C#CC2=CC=CC=C2,76,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] ,,, ,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,85,Aryl iodide,doi.org/10.1021/ol0170105,scope,,,0.1,,,,table 3,article,ullmann coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,98,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,Cl[Cu]Cl,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,90,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu][Cu]=O,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,99,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,O=C(O[Cu]OC(C)=O)C,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,97,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,FC([Cu]C(F)(F)F)(F)F.O=S(=O)=O.O=S(=O)=O,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,98,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]Cl,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,88,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]=O,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,85,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,90,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.6,4,,table 1,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,97,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,80,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN[C@H]1[C@@H](CCCC1)NC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,19,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN[C@H]1[C@@H](CCCC1)NC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,98,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,O=C(CN(CC(O)=O)CC(O)=O)O,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,9,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,O=C(CN(CC(O)=O)CC(O)=O)O,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,1,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,10,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,53,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,OC2=CC=CC1=CC=CN=C12,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,37,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,OC2=CC=CC1=CC=CN=C12,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,41,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(CCN(C)C)C,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,10,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(CCN(C)C)C,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,22,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,NCCNCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,28,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,NCCNCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,95,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,NCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,12,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,NCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,25,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,O=C(O)CNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,13,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,O=C(O)CNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,15,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,,
