,substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition,Unnamed: 23
508,CC1(COB(OC1)C2=CC=C(C=C2)OC)C,ClC1=CC=CC=N1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=N2,84,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar,
515,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,91,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar,
539,CC1(COB(OC1)C2=CC=C(C=C2)OC)C,ClC1=CC=CC=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,0,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,pyridine,Ar,
540,CC1(COB(OC1)C2=CC=C(C=C2)OC)C,BrC1=CC=CC=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,25,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzene,Ar,
541,CC1(COB(OC1)C2=CC=C(C=C2)OC)C,IC1=CC=CC=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,23,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzene,Ar,
545,CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(C(F)(F)F)C=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC1=CC=C(C#CC2=CN=CC=C2)C=C1,77,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzotrifluoride,Ar,
546,CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(C#N)C=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,N#CC(C=C1)=CC=C1C2=CC=CC=C2,60,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzonitrile,Ar,
547,CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(C#N)C=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,N#CC(C=C1)=CC=C1C2=CC=CC=C2,74,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzonitrile,Ar,
548,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=C(C(C)=O)C=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,O=C(C(C=C1)=CC=C1C2=CC=CC=C2)OC,31,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,acetophenone,Ar,
549,CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(C(C)=O)C=C1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,O=C(C(C=C1)=CC=C1C2=CC=CC=C2)OC,52,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,acetophenone,Ar,
553,CC1(COB(OC1)C2=CC=C(C=C2)OC)C,CC(C1=CC=CC(Br)=C1)=O,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=N2,73,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,acetophenone,Ar,
555,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,80,[Cu]I,O=C([O-])[O-].[K+].[K+],NCCN,COC(C=C1)=CC=C1SC2=CC=CC=C2,8,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 1,article ,ullmann,benzenethiol,anisole,N2,
556,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,80,[Cu]I,O=C([O-])[O-].[K+].[K+],OC1=[C@@]([C@@]2=C(O)C=CC3=C2C=CC=C3)C4=CC=CC=C4C=C1,COC(C=C1)=CC=C1SC2=CC=CC=C2,32,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 1,article ,ullmann,benzenethiol,anisole,N2,
557,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,80,[Cu]I,O=C([O-])[O-].[K+].[K+],O=C(C1=NC=CC=C1)O,COC(C=C1)=CC=C1SC2=CC=CC=C2,12,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 1,article ,ullmann,benzenethiol,anisole,N2,
558,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,80,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,34,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 1,article ,ullmann,benzenethiol,anisole,N2,
559,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,98,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 1,article ,ullmann,benzenethiol,anisole,N2,
560,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,rt,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,0,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 1,article ,ullmann,benzenethiol,anisole,N2,
561,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC#N,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,93,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
562,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,O,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,31,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
563,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC1=CC=CC=C1,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,45,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
564,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,53,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
565,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,O1CCCC1,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,93,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
566,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CS(C)=O,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,59,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
567,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC(C)(O)C,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,65,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
568,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,C(=O)([O-])[O-].[Na+].[Na+]  ,N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,85,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
569,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,80,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
570,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,CC(C)(C)[O-].[Na+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,81,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
571,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,CC(C)(C)[O-].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,96,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
572,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,CCN(CC)CC,N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,96,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
573,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I, ,N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,69,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,2.2,,table 2,article ,ullmann,benzenethiol,anisole,N2,
574,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,85,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.1,0.2,2.0,table 2,article ,ullmann,benzenethiol,anisole,N2,
576,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+], ,COC(C=C1)=CC=C1SC2=CC=CC=C2,1,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.05,,2.0,table 3,article ,ullmann,benzenethiol,anisole,N2,
577,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,69,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.05,0.1,2.0,table 3,article ,ullmann,benzenethiol,anisole,N2,
578,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,1,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.05,0.1,2.0,table 3,article ,ullmann,benzenethiol,anisole,,
579,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,98,https://doi.org/10.1016/j.poly.2019.114269,optimization,1.0,1.2,0.05,0.1,2.0,table 3,article ,ullmann,benzenethiol,anisole,N2,
580,SC1=CC=CC=C1,BrC(C=C1)=CC=C1OC,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC(C=C1)=CC=C1SC2=CC=CC=C2,60,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,anisole,N2,
581,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,CC(C1=CC=C(SCC2=CC=CC=C2)C=C1)=O,99,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,acetophenone,N2,
582,SC1=CC=CC=C1,BrC1=CC=C(C(C)=O)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,CC(C1=CC=C(SCC2=CC=CC=C2)C=C1)=O,78,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,acetophenone,N2,
583,SC1=CC=CC=C1,ClC1=CC=C(C(C)=O)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,CC(C1=CC=C(SCC2=CC=CC=C2)C=C1)=O,28,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,acetophenone,N2,
585,SC1=CC=CC=C1,IC1=CC=CC=C1OC,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC1=C(SC2=CC=CC=C2)C=CC=C1,96,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,benzeneOC,N2,
586,SC1=CC=CC=C1,BrC1=CC=CC=C1OC,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC1=C(SC2=CC=CC=C2)C=CC=C1,49,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,benzeneOC,N2,
587,SC1=CC=CC=C1,IC1=CC=C(C#N)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,N#CC1=CC=C(OC2=CC=CC=C2)C=C1,97,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,benzonitrile,N2,
589,SC1=CC=C(OC)C=C1,IC1=CC=C(C#N)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,N#CC1=CC=C(OC2=CC=C(OC)C=C2)C=C1,90,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,benzonitrile,N2,
594,SC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,COCCOC,12h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],90,https://doi.org/10.1016/j.poly.2019.114269,scope,1.0,1.2,0.05,0.1,2.0,scheme 1,article ,ullmann,benzenethiol,nitrobenzene,N2,
620,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,72,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
621,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,[OH-].[Na+]  ,OC(C1CCCN1)=O,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,44,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
622,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,[OH-].[Na+]  ,CNCCNC,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,60,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
623,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,[OH-].[Na+]  ,O=C(C1=NC=CC=C1)O,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,34,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
624,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,[OH-].[Na+]  ,CC(CC(C)=O)=O,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,25,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
625,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,[OH-].[Na+]  , ,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,31,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
627,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,30,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
628,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,110,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,35,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
629,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,120,[Cu]I,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,77,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
630,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,83,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
631,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,120,[Cu]Cl,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,66,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
632,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,120,Cl[Cu]Cl,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,74,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,0.2
633,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,63,DOI: 10.1055/s-0030-1259542,optimization,2.0,1.0,0.1,0.2,2.0,table 1,article,sonogashira,aryl acetylene,toluene,N2,
634,C#CC1=CC=CC=C1,IC1=CC=CC=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C#CC2=CC=CC=C2)=CC=CC=C1,80,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,benzene,N2,0.2
641,C#CC1=CC=CC=C1,IC1=CC(C)=CC(C)=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC(C)=CC(C#CC2=CC=CC=C2)=C1,80,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,xylene,N2,0.2
642,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,72,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,anisole,N2,0.8
647,C#CC1=CC=CC=C1,IC1=CC(Cl)=CC=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,ClC(C=C2)=CC=C2C#CC1=CC=C(OC)C=C1,83,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,aryl halide,N2,0.2
650,C#CC1=CC=CC=C1,IC1=CC=C(F)C=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,FC1=CC=C(C#CC2=CC=CC=C2)C=C1,88,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,aryl halide,N2,0.2
652,C#CC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,O,24h,120,[Cu]Br,[OH-].[Na+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=[N+](C(C=C1)=CC=C1C#CC2=CC=CC=C2)[O-],92,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,nitrobenzene,N2,0.8
653,C#CC1=CC=CC=C1,BrC1=CC=CC=C1,O,24h,120,[Cu]Br,[K+].[I-]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C#CC2=CC=CC=C2)=CC=CC=C1,58,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,benzene,N2,0.2
655,C#CC1=CC=CC=C1,BrC1=CC=C([N+]([O-])=O)C=C1,O,24h,120,[Cu]Br,[K+].[I-]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=[N+](C(C=C1)=CC=C1C#CC2=CC=CC=C2)[O-],52,DOI: 10.1055/s-0030-1259542,scope,2.0,1.0,0.1,0.2,2.0,table 2,article,sonogashira,aryl acetylene,nitrobenzene,N2,1.0
660,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,6h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,99,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 1,article,sonogashira,aryl acetylene,anisole,,
663,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,O=C(O[Cu]OC(C)=O)C,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,92,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
665,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,[Cu]Br,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,96,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
