substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition
OB(C1=CC=CC=C1)O,BrC#CC1=CC=C(C)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],CNCCNC,CC1=CC=C(C#CC2=C(C)C=CC=C2)C=C1,49,https://doi.org/10.1016/j.jcat.2019.03.005,optimization,3,1,0.1,0.2,4,table.16,Research_Article,suzuki,phenyl boronic acid,acetylene,N15
OB(O)C1=CC=CC(Cl)=C1,BrC#CC1=CC=C(C)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],CNCCNC,CC1=CC=C(C#CC2=C(C)C=CC=C2)C=C1,82,https://doi.org/10.1016/j.jcat.2019.03.005,optimization,3,1,0.1,0.2,4,table.17,Research_Article,suzuki,phenyl boronic acid,acetylene,N16
OB(O)C1=CC=CC(Cl)=C1,BrC#CC1=CC=CC=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],CNCCNC,ClC(C=C2)=CC=C2C#CC1=CC=C(OC)C=C1,89,https://doi.org/10.1016/j.jcat.2019.03.005,optimization,3,1,0.1,0.2,4,table.18,Research_Article,suzuki,phenyl boronic acid,acetylene,N17
OB(O)C1=CC=CN=C1,BrC#CC1=CC=C(C)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],CNCCNC,CC1=CC=C(C#CC2=CN=CC=C2)C=C1,0,https://doi.org/10.1016/j.jcat.2019.03.005,optimization,3,1,0.1,0.2,4,table.19,Research_Article,suzuki,phenyl boronic acid,acetylene,N18
CC(C)C(B(O)O)\C=C/CC,BrC#CC1=CC=C(C)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],CNCCNC,CC1=CC=C(C#CC(C(C)C)/C=C\CC)C=C1,0,https://doi.org/10.1016/j.jcat.2019.03.005,optimization,3,1,0.1,0.2,4,table.20,Research_Article,suzuki,boronic acid,acetylene,N19
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,36h,130,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[O-]P([O-])([O-])=O.[K+].[K+].[K+],CNCCNC,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],20,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Scheme 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],CNCCNC,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],42,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Scheme 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],O=C(C1=NC=CC=C1)O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],76,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],C1(P(C3=CC=CC=C3)C2=CC=CC=C2)=CC=CC=C1,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],49,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],38,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],OC(C1CCCN1)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],50,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],C[C@H](N)C(O)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],47,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],75,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],NC(C(O)=O)CC(C)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],68,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],NC(C(O)=O)CC(C)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],53,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.15,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],NC(C(O)=O)C(CC)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],52,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],O[C@H]1[C@H](O)CCCC1,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],53,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 1,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],50,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CCO,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],23,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC1=CC=CC=C1,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],0,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CCO,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O], [OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[O-]P([O-])([O-])=O.[K+].[K+].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],39,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],C(=O)([O-])[O-].[Na+].[Na+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],C(=O)([O-])[O-].[Na+].[Na+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[Na+]  ,CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],46,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],C(=O)(O)[O-].[Na+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],CC(C)(C)[O-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],63,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],CC(C)(C)[O-].[Na+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],58,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 2,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],67,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.05,0.1,2,Table 3,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],78,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 3,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,Table 3,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],95,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,Table 3,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],96,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,Table 3,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],28,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,,,2,Table 3,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],77,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,Table 3,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,BrC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],42,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=CC=C1,ClC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],18,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=C(OC)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,COC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,60,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,methoxyphenol,nitrobenzene,N2
CC1=CC=CC=C1O,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC1=CC=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,71,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,Cresol,nitrobenzene,N2
OC1=CC=C(C)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,81,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,cresol,nitrobenzene,N2
OC1=CC=C(Cl)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,ClC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,90,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=C(Cl)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,ClC1=CC=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,76,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=C(C=CC=C2)C2=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C1=CC=C(OC2=CC=C(C=CC=C3)C3=C2)C=C1)[O-],24,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,naphthol,nitrobenzene,N2
OC1=CN=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C1=CC=C(OC2=CN=CC=C2)C=C1)[O-],40,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,pyridine,nitrobenzene,N2
OC1=CC=C(OC)C=C1,CC1=C(I)C=CC([N+]([O-])=O)=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC1=C(OC2=CC=C(OC)C=C2)C=CC([N+]([O-])=O)=C1,17,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,methoxyphenol,nitrobenzene,N2
OC1=CC=C(C#N)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C1=CC=C(OC2=CC=C(C#N)C=C2)C=C1)[O-],1,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,benzonitrile,nitrobenzene,N2
OC1=CC=C([N+]([O-])=O)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C1=CC=C(OC2=CC=C([N+]([O-])=O)C=C2)C=C1)[O-],0,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 4,article,ullmann,phenol,nitrobenzene,N2
OC1=CC=C(OC)C=C1,IC1=CC=C(C#N)C=C1,CC#N,24h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,N#CC1=CC=C(OC2=CC=C(OC)C=C2)C=C1,55,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 5,article,ullmann,methoxyphenol,benzonitrile,N2
OC1=CC=C(C)C=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC(C=C1)=CC=C1OC2=CC=C(C#N)C=C2,45,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 5,article,ullmann,cresol,benzonitrile,N2
CC1=CC=CC=C1O,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC1=CC=CC=C1OC2=CC=C(C#N)C=C2,43,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 5,article,ullmann,Cresol,benzonitrile,N2
OC1=CC=CC=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,N#CC1=CC=C(OC2=CC=CC=C2)C=C1,36,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 5,article,ullmann,phenol,benzonitrile,N2
OC1=CC=C(Cl)C=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,ClC(C=C1)=CC=C1OC2=CC=C(C#N)C=C2,35,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 5,article,ullmann,phenol,benzonitrile,N2
OC1=CC=C(Cl)C=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,ClC1=CC=CC=C1OC2=CC=C(C#N)C=C2,31,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,Table 5,article,ullmann,phenol,benzonitrile,N2
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,84,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 2,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,67,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],NCCN,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,62,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,49,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],N[C@H]1[C@H](N)CCCC1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,45,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],C1(C2=NC=CC=C2)=CC=CC=N1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,120,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,33,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],NCCN,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,65,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1,1.2,0.1,0.2,2,Table 1,Research_Article,ullmann,phenol,acetophenone,
